"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"58","1086_at","CSF2RB","1439","colony stimulating factor 2 receptor beta common subunit",-0.0174849340268137,5.83987590137301,-0.244821496141028,0.807725875901453,0.992207481930387,-5.81167243760594
"59","1087_at","EPOR","2057","erythropoietin receptor",-0.112655368307853,6.6009501526262,-0.691716718036852,0.492727062179863,0.992207481930387,-5.61671640119761
"60","1088_at","BDNF","627","brain derived neurotrophic factor",0.115403751128985,3.60573334070855,1.23295984335004,0.224097748108109,0.98978605445485,-5.1399362269783
"61","1089_i_at",NA,NA,NA,0.296276440030306,8.75278069126567,1.37872979288431,0.174905043355955,0.961323592912143,-4.96862246301456
"62","1092_at","EDN2","1907","endothelin 2",0.106047475772636,9.04681815377607,1.56712370008856,0.124206452294951,0.919286340887242,-4.72161625471094
"63","1094_g_at","PPP2R1B","5519","protein phosphatase 2 scaffold subunit Abeta",0.103092557915515,7.08187684951903,1.25471869341457,0.216164509368497,0.98774910745514,-5.11548460359941
"64","1095_s_at","HGF","3082","hepatocyte growth factor",-0.0126869069011049,2.83972404260464,-0.203205914145211,0.839905189784663,0.992207481930387,-5.82040369922594
"65","1096_g_at","CD19","930","CD19 molecule",-0.131731874034139,6.29908808832419,-1.598732418046,0.116993564042277,0.910898144507366,-4.67741795716041
"66","1098_at","THPO","7066","thrombopoietin",-0.0130879474416692,3.82931531210321,-0.307603268924962,0.759826701238174,0.992207481930387,-5.79544162395271
"67","1099_s_at","GSTT2","2953","glutathione S-transferase theta 2 (gene/pseudogene)",0.24641895383377,5.63445650758905,1.77361258711852,0.0830058497780826,0.83263759835214,-4.41900382336813
"68","1099_s_at","GSTT2B","653689","glutathione S-transferase theta 2B (gene/pseudogene)",0.24641895383377,5.63445650758905,1.77361258711852,0.0830058497780826,0.83263759835214,-4.41900382336813
"69","110_at","CSPG4","1464","chondroitin sulfate proteoglycan 4",0.0458095696043896,7.9549987245662,0.752369047402126,0.455810994496843,0.992207481930387,-5.5761677579826
"70","1108_s_at","EPHA1","2041","EPH receptor A1",-0.252801296570151,6.59379089425812,-2.03611638943096,0.0477484909784888,0.782762249848574,-3.98869882661928
"71","1109_s_at","PDGFA","5154","platelet derived growth factor subunit A",0.0155679978890957,6.52592029860758,0.225628275293881,0.822528907280565,0.992207481930387,-5.81590035547481
"72","1111_at","NCAM1","4684","neural cell adhesion molecule 1",-0.0184879657859485,5.73767881947707,-0.306236880382292,0.760859859737752,0.992207481930387,-5.79583398294329
"73","1112_g_at","NCAM1","4684","neural cell adhesion molecule 1",-0.0210655588656987,6.14336469041247,-0.265716196935214,0.791691290640868,0.992207481930387,-5.80667870947994
"74","1113_at","BMP2","650","bone morphogenetic protein 2",0.0220119540286268,4.67800904552676,0.155414147211702,0.877201279350648,0.994281488882714,-5.82843330128381
"75","1115_at","PF4","5196","platelet factor 4",-0.00411675130155764,4.3591027293026,-0.0570616876334329,0.954752820739927,0.999014072001707,-5.8382282704187
"76","1117_at","CDA","978","cytidine deaminase",0.14577201221634,6.16919099900324,1.74682211368354,0.0876031522219575,0.852322320619513,-4.46009388046062
"77","1118_at","PTGER4","5734","prostaglandin E receptor 4",-0.0718280268348233,6.15834809484068,-1.01910458321727,0.313690327878924,0.992207481930387,-5.35888702217069
"78","112_g_at","TAF1","6872","TATA-box binding protein associated factor 1",0.0821710565351816,4.49642901009265,0.775600398529835,0.442108498157792,0.992207481930387,-5.55975889195903
"79","1123_at","GHRHR","2692","growth hormone releasing hormone receptor",-0.0249980712917992,7.08890176718153,-0.497375967091107,0.621385300530873,0.992207481930387,-5.72411373944505
"80","1125_s_at","CD44","960","CD44 molecule (Indian blood group)",-0.240024789297856,5.36913132718524,-1.35922629709587,0.180958809677208,0.964117157195367,-4.99255910861204
"81","1127_at","RPS6KA1","6195","ribosomal protein S6 kinase A1",-0.120753902663332,8.17144450977539,-1.21450793252244,0.230992272937947,0.98978605445485,-5.16036051442185
"82","1128_s_at","CCR1","1230","C-C motif chemokine receptor 1",-0.127878254427958,6.30782998572383,-1.30449556642811,0.198805648432884,0.972229033902014,-5.05806251980894
"83","1129_at","GBX1","2636","gastrulation brain homeobox 1",0.01221239940147,6.33765161471138,0.208436609359449,0.835844081081606,0.992207481930387,-5.81939518135222
"84","113_i_at","MAPT","4137","microtubule associated protein tau",-0.0300279902328269,4.94426592263227,-0.29024276586415,0.772985724372186,0.992207481930387,-5.80029737424538
"85","1132_s_at","RARG","5916","retinoic acid receptor gamma",-0.0279159972024337,7.15859168100873,-0.354685796609867,0.724509028295234,0.992207481930387,-5.78086047469832
"86","1133_at","EN2","2020","engrailed homeobox 2",-0.0148106774421795,5.07352825085549,-0.172121696746062,0.864126271253079,0.992207481930387,-5.82586917226553
"87","1139_at","GNA13","10672","G protein subunit alpha 13",0.00663801206822701,5.80966460251724,0.0466343044099552,0.963014422675523,0.999014814114753,-5.83873521714913
"88","114_r_at","MAPT","4137","microtubule associated protein tau",-0.0457927873082244,6.07340491141602,-0.427788539749069,0.670878891274096,0.992207481930387,-5.7541414840689
"89","1140_at","ITGAE","3682","integrin subunit alpha E",0.0542056300232696,5.88350162854655,0.509962390314854,0.612610887810584,0.992207481930387,-5.71820570149181
"90","1142_at",NA,NA,NA,0.0211654343178234,6.76065597500935,0.380958805525644,0.705055856701287,0.992207481930387,-5.77182825182523
"91","1144_at","FGFR2","2263","fibroblast growth factor receptor 2",0.00344564194838437,4.72075623856417,0.0663789208682895,0.947375012517634,0.996379406905377,-5.83768906010585
"92","1145_g_at","FGFR2","2263","fibroblast growth factor receptor 2",-0.0985125773204159,6.61974228392569,-0.85564224793117,0.396802971417794,0.992207481930387,-5.49952308394878
"93","1146_at","CD4","920","CD4 molecule",-0.327353461994059,6.85350692329477,-1.90347705167322,0.0634919804251571,0.80710858328475,-4.21231657128913
"94","1148_s_at","NRG1","3084","neuregulin 1",-0.0320867011896846,4.77752285784795,-0.364572718444417,0.717166078712941,0.992207481930387,-5.77753673046493
"95","1149_at","TFEB","7942","transcription factor EB",-0.0874849669144044,5.22901452458257,-1.00266351018059,0.321472224559183,0.992207481930387,-5.37409156196641
"96","1152_i_at","CGB3","1082","chorionic gonadotropin subunit beta 3",-0.117071803157768,5.37420325331855,-0.696818920528212,0.489559005760453,0.992207481930387,-5.61343338079071
"97","1152_i_at","CGB5","93659","chorionic gonadotropin subunit beta 5",-0.117071803157768,5.37420325331855,-0.696818920528212,0.489559005760453,0.992207481930387,-5.61343338079071
"98","1152_i_at","CGB7","94027","chorionic gonadotropin subunit beta 7",-0.117071803157768,5.37420325331855,-0.696818920528212,0.489559005760453,0.992207481930387,-5.61343338079071
"99","1152_i_at","CGB8","94115","chorionic gonadotropin subunit beta 8",-0.117071803157768,5.37420325331855,-0.696818920528212,0.489559005760453,0.992207481930387,-5.61343338079071
"100","1152_i_at","CGB1","114335","chorionic gonadotropin subunit beta 1",-0.117071803157768,5.37420325331855,-0.696818920528212,0.489559005760453,0.992207481930387,-5.61343338079071
"101","1152_i_at","CGB2","114336","chorionic gonadotropin subunit beta 2",-0.117071803157768,5.37420325331855,-0.696818920528212,0.489559005760453,0.992207481930387,-5.61343338079071
"102","1153_f_at","CGB3","1082","chorionic gonadotropin subunit beta 3",0.0813200118811128,8.7050829015227,1.17710902319957,0.245441804512385,0.992207481930387,-5.20087711204571
"103","1153_f_at","CGB5","93659","chorionic gonadotropin subunit beta 5",0.0813200118811128,8.7050829015227,1.17710902319957,0.245441804512385,0.992207481930387,-5.20087711204571
"104","1153_f_at","CGB7","94027","chorionic gonadotropin subunit beta 7",0.0813200118811128,8.7050829015227,1.17710902319957,0.245441804512385,0.992207481930387,-5.20087711204571
"105","1153_f_at","CGB8","94115","chorionic gonadotropin subunit beta 8",0.0813200118811128,8.7050829015227,1.17710902319957,0.245441804512385,0.992207481930387,-5.20087711204571
"106","1153_f_at","CGB1","114335","chorionic gonadotropin subunit beta 1",0.0813200118811128,8.7050829015227,1.17710902319957,0.245441804512385,0.992207481930387,-5.20087711204571
"107","1153_f_at","CGB2","114336","chorionic gonadotropin subunit beta 2",0.0813200118811128,8.7050829015227,1.17710902319957,0.245441804512385,0.992207481930387,-5.20087711204571
"108","1155_at",NA,NA,NA,0.00143837007090397,8.30223769427191,0.0156952145685993,0.987548064374816,0.999354733932644,-5.83963937095757
"109","1156_at","SP1","6667","Sp1 transcription factor",-0.0476961688170912,6.0737764599673,-0.386118952503767,0.701257993443357,0.992207481930387,-5.76997900487784
"110","1157_s_at","IFNAR1","3454","interferon alpha and beta receptor subunit 1",-0.0850563181883484,5.76646975601543,-0.775866332198273,0.441953066822533,0.992207481930387,-5.55956825074433
"111","1159_at","IL7","3574","interleukin 7",-0.0543478179888157,3.20957190948752,-0.785643588174656,0.436261006852663,0.992207481930387,-5.55251514330747
"112","1167_s_at","MMP15","4324","matrix metallopeptidase 15",-0.0759367366046089,8.75236013577769,-0.970036052689199,0.337298528449351,0.992207481930387,-5.40356724339299
"113","1168_at","PCDHB17P","54661","protocadherin beta 17 pseudogene",0.0391152095737874,4.66561447294076,0.499664855364259,0.619785441504046,0.992207481930387,-5.72305018912878
"114","1172_at","SAT1","6303","spermidine/spermine N1-acetyltransferase 1",0.0412699638377099,6.18533396730504,0.672354033406756,0.504852469431857,0.992207481930387,-5.6289608014933
"115","1174_at","MOS","4342","MOS proto-oncogene, serine/threonine kinase",-0.0365257867354192,4.7707006563359,-0.668009299267878,0.507595433548984,0.992207481930387,-5.63166158880389
"116","1175_s_at","CYP2C8","1558","cytochrome P450 family 2 subfamily C member 8",-0.0342675144782243,5.26258890456935,-0.514449616463025,0.609496440467124,0.992207481930387,-5.71606415789938
"117","1176_at","ITGB3","3690","integrin subunit beta 3",-0.00520699171215,5.98819286501597,-0.0661417929708436,0.947562726072849,0.996379406905377,-5.83770379251068
"118","118_at","ITPKA","3706","inositol-trisphosphate 3-kinase A",-0.00284311427442407,6.14627313080893,-0.0359974856317298,0.971446187340568,0.999141672795542,-5.83914730931048
"119","1181_at","GNL1","2794","G protein nucleolar 1 (putative)",0.156883481125747,7.38304422821242,1.95700255625641,0.0566713098334099,0.80710858328475,-4.12357336704613
"120","1183_at","CCL17","6361","C-C motif chemokine ligand 17",-0.023779015468131,5.21979645631663,-0.239447910261308,0.811863408316179,0.992207481930387,-5.81289081700361
"121","1185_at","IL3RA","3563","interleukin 3 receptor subunit alpha",0.0252355985999282,6.51981518004778,0.470702491332394,0.640164165036195,0.992207481930387,-5.73615187469578
"122","1186_at","GDF10","2662","growth differentiation factor 10",-0.0536167129147938,3.72416809561054,-0.428333247468234,0.670485298269253,0.992207481930387,-5.75392380831925
"123","1187_at","LIG3","3980","DNA ligase 3",-0.0209025553231008,7.48303498931361,-0.40350304517691,0.688520514415504,0.992207481930387,-5.76356733613051
"124","1188_g_at","LIG3","3980","DNA ligase 3",0.127568286565492,6.23356830180207,1.5055079559018,0.139295558953035,0.936325627407113,-4.80551835974405
"125","1190_at","PTPRO","5800","protein tyrosine phosphatase receptor type O",-0.154632586043106,3.99435589529844,-1.04216825085135,0.302991503149858,0.992207481930387,-5.33716222449445
"126","1193_at","UBE3A","7337","ubiquitin protein ligase E3A",-0.0569683852644047,6.95773287366073,-0.732542892614594,0.46769806705414,0.992207481930387,-5.58978751900243
"127","1194_g_at","UBE3A","7337","ubiquitin protein ligase E3A",0.0756348054852518,5.13520194864574,1.20898004658381,0.233087798859105,0.991247035936307,-5.16642355063849
"128","1198_at","EDNRB","1910","endothelin receptor type B",-0.0247225188309264,3.27151304740061,-0.377498882559486,0.707606628029172,0.992207481930387,-5.77305435239353
"129","1200_at","GLI2","2736","GLI family zinc finger 2",-0.000658034475097935,5.86931948343094,-0.00919874068797183,0.992701897547939,0.999354733932644,-5.83971519792903
"130","1201_at","RAB33A","9363","RAB33A, member RAS oncogene family",-0.0298126629510262,4.49277124592962,-0.442032175203125,0.660617773301358,0.992207481930387,-5.74835921253199
"131","1202_g_at","RAB33A","9363","RAB33A, member RAS oncogene family",0.0320513926522148,6.52057650040753,0.506391142527482,0.615094768417889,0.992207481930387,-5.71989685311329
"132","1203_at","INHBA","3624","inhibin subunit beta A",0.0484453013539836,4.22185470572508,0.782020185257575,0.438365343611028,0.992207481930387,-5.55513898745839
"133","1204_at","DGKG","1608","diacylglycerol kinase gamma",-0.0472803165348399,4.82827400380344,-0.754905187094529,0.45430319212273,0.992207481930387,-5.57440000698731
"134","1205_at",NA,NA,NA,0.0434035330873579,4.36708980666952,0.608314549067403,0.546087332313297,0.992207481930387,-5.66703146439779
"135","1206_at","CDK5","1020","cyclin dependent kinase 5",-0.159341253236136,7.10064708344526,-1.37701472481478,0.175431042598512,0.962576807780978,-4.97073982881038
"136","1207_at","CDK6","1021","cyclin dependent kinase 6",0.0233687161553791,6.14598022114403,0.29483321356305,0.769499478640574,0.992207481930387,-5.79904072872997
"137","1208_at","PTK6","5753","protein tyrosine kinase 6",-0.0399233274138959,6.53145385702764,-0.431608524739443,0.668120634710714,0.992207481930387,-5.75260915659364
"138","1209_at","TRAF6","7189","TNF receptor associated factor 6",0.0759994794715633,5.91525325866909,1.24554537529845,0.219483226824325,0.98978605445485,-5.12584149264257
"139","1210_s_at","TNFRSF25","8718","TNF receptor superfamily member 25",0.0717115300624611,7.10908434182798,0.937867453481415,0.353401097762936,0.992207481930387,-5.43171625741258
"140","1212_at","GSTZ1","2954","glutathione S-transferase zeta 1",0.0839404534682817,7.17465396714853,1.22064806189832,0.228680921497144,0.98978605445485,-5.15359581566973
"141","1214_s_at","IFNB1","3456","interferon beta 1",0.0679359261501671,3.86711702534902,0.926030051603692,0.35945106200175,0.992207481930387,-5.44184575905455
"142","1217_g_at","PRKCB","5579","protein kinase C beta",-0.204401272319077,4.45102305967626,-2.03109126335061,0.0482765999174212,0.782762249848574,-3.99739563928776
"143","1219_at","IRF2","3660","interferon regulatory factor 2",-0.0107172008273828,6.62587126007868,-0.0916559549997063,0.927384870761374,0.996379406905377,-5.8358163743876
"144","122_at","PRIM2","5558","DNA primase subunit 2",-0.0176427561294288,5.44125929938568,-0.214690273564937,0.830994682478886,0.992207481930387,-5.81815586077788
"145","1221_at","RAB5B","5869","RAB5B, member RAS oncogene family",0.041036838120057,6.57949246671024,0.32758915840907,0.744766443268718,0.992207481930387,-5.78950402088349
"146","1223_at","CDK18","5129","cyclin dependent kinase 18",-0.0485835227002989,6.38449804559052,-0.667422178398156,0.507966720657532,0.992207481930387,-5.63202524294482
"147","1227_g_at","ADAM17","6868","ADAM metallopeptidase domain 17",-0.133291943839744,5.45860414524137,-0.965025572709103,0.339774056283177,0.992207481930387,-5.40801129810407
"148","1233_s_at","AXL","558","AXL receptor tyrosine kinase",0.00558045488443248,8.62451566048699,0.0828194729962707,0.934368417478778,0.996379406905377,-5.83653912170074
"149","1234_at","EPHA3","2042","EPH receptor A3",-0.0101865514512491,4.29400388072764,-0.166655769830427,0.868399753969875,0.992267619038533,-5.82673678795602
"150","1236_s_at","NF1","4763","neurofibromin 1",-0.0299358064778747,7.00883059850164,-0.381499438670253,0.704657592494349,0.992207481930387,-5.77163566305577
"151","1239_s_at","CASP2","835","caspase 2",0.0516109941748537,5.23582713866337,0.793154256533297,0.431918315627137,0.992207481930387,-5.54703891392674
"152","1240_at","CASP2","835","caspase 2",0.0813859628489171,6.40013536960374,1.33206622951765,0.189655445415506,0.970201626129252,-5.02537340529787
"153","1246_at","PTPRS","5802","protein tyrosine phosphatase receptor type S",-0.0431463682330602,8.56270505226111,-0.465381329929781,0.643939629414627,0.992207481930387,-5.73847489525971
"154","1247_g_at","PTPRS","5802","protein tyrosine phosphatase receptor type S",0.133682417176215,5.777566929119,1.01020660172894,0.317885875398132,0.992207481930387,-5.36714498573094
"155","1249_at","GAB1","2549","GRB2 associated binding protein 1",0.104568949793748,4.34668155358845,1.06091169005901,0.294483588939742,0.992207481930387,-5.3191674962065
"156","1251_g_at","RAP1GAP","5909","RAP1 GTPase activating protein",-0.019445463925341,6.6347334397158,-0.143400006326763,0.8866250010913,0.995436193769217,-5.83011562775685
"157","1254_at","GUCA1A","2978","guanylate cyclase activator 1A",0.0243299587740546,7.93015262808005,0.265954067693802,0.791509257961354,0.992207481930387,-5.80661951419722
"158","1255_g_at","GUCA1A","2978","guanylate cyclase activator 1A",0.0970112262026879,4.66942817865545,1.37922297730776,0.174754012747519,0.961323592912143,-4.96801314970819
"159","1256_at","PTPRD","5789","protein tyrosine phosphatase receptor type D",-0.062835622912111,5.73783386208199,-0.62320256681757,0.536348927886927,0.992207481930387,-5.65851383917295
"160","1259_at","ZNF23","7571","zinc finger protein 23",0.0776560699458342,6.55697159551709,1.04806750193617,0.300295705329865,0.992207481930387,-5.3315313868891
"161","126_s_at","SSX2","6757","SSX family member 2",-0.0584577623645148,2.90404687281458,-0.801391590567059,0.427185368245865,0.992207481930387,-5.5409747744237
"162","126_s_at","SSX4","6759","SSX family member 4",-0.0584577623645148,2.90404687281458,-0.801391590567059,0.427185368245865,0.992207481930387,-5.5409747744237
"163","126_s_at","SSX4B","548313","SSX family member 4B",-0.0584577623645148,2.90404687281458,-0.801391590567059,0.427185368245865,0.992207481930387,-5.5409747744237
"164","126_s_at","SSX2B","727837","SSX family member 2B",-0.0584577623645148,2.90404687281458,-0.801391590567059,0.427185368245865,0.992207481930387,-5.5409747744237
"165","1260_s_at","GSTA2","2939","glutathione S-transferase alpha 2",-0.571683812469206,5.31821766120501,-1.40658309750453,0.166532130395932,0.953750477873267,-4.93390035331374
"166","1260_s_at","GSTA1","2938","glutathione S-transferase alpha 1",-0.571683812469206,5.31821766120501,-1.40658309750453,0.166532130395932,0.953750477873267,-4.93390035331374
"167","1260_s_at","GSTA3","2940","glutathione S-transferase alpha 3",-0.571683812469206,5.31821766120501,-1.40658309750453,0.166532130395932,0.953750477873267,-4.93390035331374
"168","1261_i_at","GSTA2","2939","glutathione S-transferase alpha 2",-0.0998374576461289,7.05089088173528,-0.98363396836216,0.330640775080415,0.992207481930387,-5.39139585943162
"169","1261_i_at","GSTA1","2938","glutathione S-transferase alpha 1",-0.0998374576461289,7.05089088173528,-0.98363396836216,0.330640775080415,0.992207481930387,-5.39139585943162
"170","1263_at","IL3","3562","interleukin 3",-0.00860916788702948,6.25360549256607,-0.131265411188305,0.896160060285242,0.995436193769217,-5.83167763277442
